"No.","Time","Source","Destination","Protocol","Length","Info"
"7516","30.364899","216.58.206.46","192.168.68.54","TCP","54","443  >  55958 [ACK] Seq=8703 Ack=2464 Win=74240 Len=0"
"7517","30.375224","192.168.68.54","142.250.184.238","TLSv1.3","3765","Application Data"
"7518","30.375434","192.168.68.54","142.250.184.238","TLSv1.3","3113","Application Data"
"7519","30.382763","192.168.68.54","172.217.18.99","TLSv1.3","150","Application Data"
"7520","30.383921","192.168.68.54","172.217.18.99","TLSv1.3","142","Application Data"
"7521","30.385217","192.168.68.54","172.217.18.99","TLSv1.3","154","Application Data"
"7522","30.385994","192.168.68.54","172.217.18.99","TLSv1.3","147","Application Data"
"7523","30.386768","142.250.184.238","192.168.68.54","TCP","54","443  >  55934 [ACK] Seq=3546842 Ack=70322 Win=128000 Len=0"
"7524","30.386768","142.250.184.238","192.168.68.54","TCP","54","443  >  55934 [ACK] Seq=3546842 Ack=71734 Win=130816 Len=0"
"7525","30.386768","142.250.184.238","192.168.68.54","TCP","54","443  >  55934 [ACK] Seq=3546842 Ack=72063 Win=133632 Len=0"
"7526","30.386768","142.250.184.238","192.168.68.54","TLSv1.3","173","Application Data"
"7527","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3546961 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7528","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3548373 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7529","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3549785 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7530","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3551197 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7531","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3552609 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7532","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3554021 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7533","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3555433 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7534","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3556845 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7535","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3558257 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7536","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3559669 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7537","30.386940","192.168.68.54","172.217.18.99","TLSv1.3","148","Application Data"
"7538","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3561081 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7539","30.386768","142.250.184.238","192.168.68.54","TLSv1.3","928","Application Data"
"7540","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3563367 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7541","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3564779 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7542","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3566191 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7543","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3567603 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7544","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3569015 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7545","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3570427 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7546","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3571839 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7547","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3573251 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7548","30.386768","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3574663 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7549","30.387727","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=78833 Ack=3576075 Win=1050368 Len=0"
"7550","30.388528","192.168.68.54","172.217.18.99","TLSv1.3","150","Application Data"
"7551","30.389713","192.168.68.54","172.217.18.99","TLSv1.3","151","Application Data"
"7552","30.390920","192.168.68.54","172.217.18.99","TLSv1.3","145","Application Data"
"7553","30.391235","80.69.96.12","192.168.68.54","DNS","91","Standard query response 0xeab6 A www.gstatic.com A 142.250.186.163"
"7554","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3576075 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7555","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3577487 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7556","30.391235","142.250.184.238","192.168.68.54","TLSv1.3","928","Application Data"
"7557","30.391235","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data"
"7558","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3581185 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7559","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3582597 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7560","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3584009 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7561","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3585421 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7562","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3586833 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7563","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3588245 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7564","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3589657 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7565","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3591069 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7566","30.391235","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=3592481 Ack=72063 Win=133632 Len=1412 [TCP segment of a reassembled PDU]"
"7567","30.391235","142.250.184.238","192.168.68.54","TLSv1.3","1412","Application Data"
"7568","30.391235","142.250.184.238","192.168.68.54","TLSv1.3","93","Application Data"
"7569","30.392186","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=78833 Ack=3595290 Win=1050368 Len=0"
"7570","30.392594","192.168.68.54","142.250.184.238","TLSv1.3","93","Application Data"
"7571","30.393209","192.168.68.54","172.217.18.99","TLSv1.3","147","Application Data"
"7572","30.394572","192.168.68.54","172.217.18.99","TLSv1.3","143","Application Data"
"7573","30.396872","192.168.68.54","172.217.18.99","TLSv1.3","144","Application Data"
"7574","30.397061","192.168.68.54","172.217.18.99","TLSv1.3","152","Application Data"
"7575","30.398375","192.168.68.54","172.217.18.99","TLSv1.3","142","Application Data"
"7576","30.400030","192.168.68.54","142.250.186.163","TCP","66","55960  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"7577","30.400315","192.168.68.54","142.250.186.163","TCP","66","55961  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"7578","30.400429","80.69.96.12","192.168.68.54","DNS","135","Standard query response 0xbe95 HTTPS www.gstatic.com SOA ns1.google.com"
"7579","30.400429","216.58.206.46","192.168.68.54","TCP","54","443  >  55959 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"7580","30.400429","216.58.206.46","192.168.68.54","TCP","54","[TCP Dup ACK 7579#1] 443  >  55959 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"7581","30.400429","216.58.206.46","192.168.68.54","TCP","54","443  >  55959 [ACK] Seq=1 Ack=1758 Win=71424 Len=0"
"7582","30.400606","192.168.68.54","142.250.186.163","TCP","66","55962  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"7583","30.401116","192.168.68.54","172.217.18.99","TLSv1.3","151","Application Data"
"7584","30.401308","192.168.68.54","172.217.18.99","TLSv1.3","150","Application Data"
"7585","30.402706","192.168.68.54","172.217.18.99","TLSv1.3","146","Application Data"
"7586","30.404079","192.168.68.54","172.217.18.99","TLSv1.3","151","Application Data"
"7587","30.405674","192.168.68.54","172.217.18.99","TLSv1.3","148","Application Data"
"7588","30.406666","172.217.18.99","192.168.68.54","TCP","54","443  >  55938 [ACK] Seq=55586 Ack=3124 Win=74240 Len=0"
"7589","30.406666","172.217.18.99","192.168.68.54","TCP","54","443  >  55938 [ACK] Seq=55586 Ack=3216 Win=74240 Len=0"
"7590","30.406666","172.217.18.99","192.168.68.54","TLSv1.3","213","Application Data"
"7591","30.406666","172.217.18.99","192.168.68.54","TLSv1.3","266","Application Data"
"7592","30.406666","142.250.184.238","192.168.68.54","TCP","54","443  >  55934 [ACK] Seq=3595290 Ack=74887 Win=139520 Len=0"
"7593","30.406666","172.217.18.99","192.168.68.54","TLSv1.3","201","Application Data"
"7594","30.406666","172.217.18.99","192.168.68.54","TLSv1.3","225","Application Data"
"7595","30.406666","216.58.206.46","192.168.68.54","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"7596","30.406666","216.58.206.46","192.168.68.54","TCP","1466","443  >  55959 [PSH, ACK] Seq=1413 Ack=1758 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"7597","30.406666","216.58.206.46","192.168.68.54","TCP","1466","443  >  55959 [ACK] Seq=2825 Ack=1758 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"7598","30.407229","192.168.68.54","172.217.18.99","TLSv1.3","152","Application Data"
"7599","30.407297","192.168.68.54","216.58.206.46","TCP","54","55959  >  443 [ACK] Seq=1758 Ack=4237 Win=262400 Len=0"
"7600","30.408016","192.168.68.54","172.217.18.99","TLSv1.3","93","Application Data"
"7601","30.408488","192.168.68.54","172.217.18.99","TLSv1.3","145","Application Data"
"7602","30.410072","192.168.68.54","172.217.18.99","TLSv1.3","148","Application Data"
"7603","30.410061","216.58.206.46","192.168.68.54","TCP","1466","443  >  55959 [PSH, ACK] Seq=4237 Ack=1758 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"7604","30.410061","216.58.206.46","192.168.68.54","TCP","1466","443  >  55959 [ACK] Seq=5649 Ack=1758 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"7605","30.410061","142.250.184.238","192.168.68.54","TCP","54","443  >  55934 [ACK] Seq=3595290 Ack=77186 Win=145152 Len=0"
"7606","30.410061","142.250.184.238","192.168.68.54","TCP","54","443  >  55934 [ACK] Seq=3595290 Ack=78833 Win=150784 Len=0"
"7607","30.410061","216.58.206.46","192.168.68.54","TLSv1.3","626","Application Data"
"7608","30.410365","192.168.68.54","216.58.206.46","TCP","54","55959  >  443 [ACK] Seq=1758 Ack=7633 Win=262400 Len=0"
"7609","30.410816","192.168.68.54","216.58.206.46","TLSv1.3","118","Change Cipher Spec, Application Data"
"7610","30.411298","192.168.68.54","216.58.206.46","TLSv1.3","146","Application Data"
"7611","30.411587","192.168.68.54","216.58.206.46","TLSv1.3","1539","Application Data"
"7612","30.411691","192.168.68.54","216.58.206.46","TLSv1.3","506","Application Data"
"7613","30.411830","192.168.68.54","172.217.18.99","TLSv1.3","147","Application Data"
"7614","30.412602","192.168.68.54","172.217.18.99","TLSv1.3","148","Application Data"
"7615","30.414158","192.168.68.54","172.217.18.99","TLSv1.3","149","Application Data"
"7616","30.415523","192.168.68.54","172.217.18.99","TLSv1.3","144","Application Data"
"7617","30.417465","192.168.68.54","172.217.18.99","TLSv1.3","145","Application Data"
"7618","30.418876","192.168.68.54","172.217.18.99","TLSv1.3","150","Application Data"
"7619","30.420647","192.168.68.54","172.217.18.99","TLSv1.3","148","Application Data"
"7620","30.422198","192.168.68.54","172.217.18.99","TLSv1.3","145","Application Data"
"7621","30.423835","192.168.68.54","172.217.18.99","TLSv1.3","144","Application Data"
"7622","30.426206","192.168.68.54","172.217.18.99","TLSv1.3","146","Application Data"
"7623","30.427656","172.217.18.99","192.168.68.54","TCP","54","443  >  55938 [ACK] Seq=56275 Ack=3400 Win=74240 Len=0"
"7624","30.427656","172.217.18.99","192.168.68.54","TLSv1.3","186","Application Data"
"7625","30.427656","172.217.18.99","192.168.68.54","TLSv1.3","258","Application Data"
"7626","30.427656","172.217.18.99","192.168.68.54","TLSv1.3","184","Application Data"
"7627","30.427656","172.217.18.99","192.168.68.54","TLSv1.3","226","Application Data"
"7628","30.427656","172.217.18.99","192.168.68.54","TCP","54","443  >  55938 [ACK] Seq=56913 Ack=4526 Win=74240 Len=0"
"7629","30.427957","192.168.68.54","172.217.18.99","TCP","54","55938  >  443 [ACK] Seq=6153 Ack=56913 Win=261120 Len=0"
"7630","30.431549","192.168.68.54","142.250.184.238","TLSv1.3","4316","Application Data"
"7631","30.431830","192.168.68.54","142.250.184.238","TLSv1.3","4147","Application Data"
"7632","30.433222","142.250.186.163","192.168.68.54","TCP","66","443  >  55961 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"7633","30.433514","192.168.68.54","142.250.186.163","TCP","54","55961  >  443 [ACK] Seq=1 Ack=1 Win=262400 Len=0"
"7634","30.434594","192.168.68.54","142.250.186.163","TLSv1.3","1875","Client Hello (SNI=www.gstatic.com)"
"7635","30.444181","172.217.18.99","192.168.68.54","TCP","54","443  >  55938 [ACK] Seq=56913 Ack=4811 Win=77056 Len=0"
"7636","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","162","Application Data"
"7637","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","269","Application Data"
"7638","30.444181","142.250.184.238","192.168.68.54","TLSv1.3","598","Application Data"
"7639","30.444181","142.250.184.238","192.168.68.54","TLSv1.3","1201","Application Data"
"7640","30.444181","142.250.184.238","192.168.68.54","TLSv1.3","85","Application Data"
"7641","30.444181","142.250.184.238","192.168.68.54","TLSv1.3","93","Application Data"
"7642","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","183","Application Data"
"7643","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","226","Application Data"
"7644","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","185","Application Data"
"7645","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","232","Application Data"
"7646","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","184","Application Data"
"7647","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","277","Application Data"
"7648","30.444181","172.217.18.99","192.168.68.54","TCP","54","443  >  55938 [ACK] Seq=58199 Ack=5003 Win=77056 Len=0"
"7649","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","185","Application Data"
"7650","30.444181","142.250.186.163","192.168.68.54","TCP","66","443  >  55960 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"7651","30.444181","142.250.186.163","192.168.68.54","TCP","66","443  >  55962 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"7652","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","299","Application Data"
"7653","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","186","Application Data"
"7654","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","499","Application Data"
"7655","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","185","Application Data"
"7656","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","395","Application Data"
"7657","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","190","Application Data"
"7658","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","254","Application Data"
"7659","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","193","Application Data"
"7660","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","316","Application Data"
"7661","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","195","Application Data"
"7662","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","303","Application Data"
"7663","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","192","Application Data"
"7664","30.444181","216.58.206.46","192.168.68.54","TCP","54","443  >  55959 [ACK] Seq=7633 Ack=3326 Win=74240 Len=0"
"7665","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","266","Application Data"
"7666","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","166","Application Data"
"7667","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","285","Application Data"
"7668","30.444181","216.58.206.46","192.168.68.54","TLSv1.3","670","Application Data, Application Data"
"7669","30.444181","216.58.206.46","192.168.68.54","TLSv1.3","85","Application Data"
"7670","30.444181","172.217.18.99","192.168.68.54","TCP","54","443  >  55938 [ACK] Seq=61444 Ack=5133 Win=77056 Len=0"
"7671","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","196","Application Data"
"7672","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","236","Application Data"
"7673","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","215","Application Data"
"7674","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","268","Application Data"
"7675","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","201","Application Data"
"7676","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","272","Application Data"
"7677","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","197","Application Data"
"7678","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","237","Application Data"
"7679","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","199","Application Data"
"7680","30.444181","172.217.18.99","192.168.68.54","TLSv1.3","404","Application Data"
"7681","30.444181","172.217.18.99","192.168.68.54","TCP","54","443  >  55938 [ACK] Seq=63329 Ack=5509 Win=77056 Len=0"
"7682","30.445849","192.168.68.54","172.217.18.99","TCP","54","55938  >  443 [ACK] Seq=6153 Ack=58330 Win=262400 Len=0"
"7683","30.445919","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=87227 Ack=3597051 Win=1050368 Len=0"
"7684","30.446580","192.168.68.54","142.250.186.163","TCP","54","55960  >  443 [ACK] Seq=1 Ack=1 Win=262400 Len=0"
"7685","30.446616","192.168.68.54","142.250.186.163","TCP","54","55962  >  443 [ACK] Seq=1 Ack=1 Win=262400 Len=0"
"7686","30.446642","192.168.68.54","172.217.18.99","TCP","54","55938  >  443 [ACK] Seq=6153 Ack=63329 Win=262400 Len=0"
"7687","30.446667","192.168.68.54","216.58.206.46","TCP","54","55959  >  443 [ACK] Seq=3851 Ack=8280 Win=261888 Len=0"
"7688","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","200","Application Data"
"7689","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","297","Application Data"
"7690","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","175","Application Data"
"7691","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","246","Application Data"
"7692","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","200","Application Data"
"7693","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","466","Application Data"
"7694","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","200","Application Data"
"7695","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","229","Application Data"
"7696","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","199","Application Data"
"7697","30.446881","172.217.18.99","192.168.68.54","TLSv1.3","454","Application Data"
"7698","30.447215","192.168.68.54","172.217.18.99","TCP","54","55938  >  443 [ACK] Seq=6153 Ack=65455 Win=262400 Len=0"
"7699","30.450330","192.168.68.54","142.250.186.163","TLSv1.3","1779","Client Hello (SNI=www.gstatic.com)"
